article_id,ticker,sentiment_label,confidence_score
10064,AMC,neutral,0.9149
10065,GME,negative,0.6950
10066,AMC,neutral,0.6930
10067,AMC,neutral,0.7783
10068,AMC,neutral,0.8469
10069,GME,neutral,0.8866
10070,GME,neutral,0.9485
10071,AMC,neutral,0.9523
10072,AMC,neutral,0.8742
10073,GME,neutral,0.5278
10074,TSLA,positive,0.7946
10075,AMC,neutral,0.9517
10076,AMC,negative,0.9517
10077,AMC,negative,0.9473
10078,AMC,neutral,0.8723
10079,AMC,neutral,0.9388
10080,AMC,neutral,0.9330
10081,AMC,neutral,0.9044
10082,GME,neutral,0.7673
10083,AMC,neutral,0.8714
10084,AMC,negative,0.9697
10085,GME,neutral,0.8319
10086,AMC,negative,0.7084
10087,AMC,negative,0.7703
10088,GOOGL,positive,0.5816
10089,AMC,positive,0.9234
10090,TSLA,neutral,0.8721
10091,GME,neutral,0.9272
10092,AMC,neutral,0.8878
10093,TSLA,neutral,0.8923
10094,AMC,neutral,0.5403
10095,AMC,neutral,0.9175
10096,AMZN,positive,0.8767
10097,AMC,negative,0.9315
10098,AMC,neutral,0.9490
10099,AMC,neutral,0.8395
10100,GME,neutral,0.7832
10101,GME,neutral,0.8602
10102,AMC,neutral,0.5170
10103,AMC,neutral,0.9368
10104,AMC,neutral,0.8961
10105,AMZN,positive,0.9307
10106,GME,neutral,0.9273
10107,AMC,neutral,0.9502
10108,AMZN,positive,0.8763
10109,AMC,negative,0.9521
10110,AMC,neutral,0.6970
10111,AMC,neutral,0.9483
10112,GME,positive,0.6007
10113,AMC,neutral,0.8608
10114,GME,neutral,0.9039
10115,GME,neutral,0.9132
10116,AMC,neutral,0.8629
10117,AMC,neutral,0.8308
10118,AMC,neutral,0.8761
10119,GME,neutral,0.9475
10120,AMC,neutral,0.9538
10121,AMC,positive,0.5340
10122,GME,neutral,0.7449
10123,AMC,neutral,0.8852
10124,AMZN,neutral,0.9229
10125,AMZN,neutral,0.9000
10126,AMC,neutral,0.6708
10127,AMC,neutral,0.9010
10128,GME,neutral,0.7669
10129,GME,neutral,0.9317
10130,AMC,positive,0.9079
10131,TSLA,negative,0.8612
10132,AMC,neutral,0.8754
10133,AMC,positive,0.8884
10134,GME,neutral,0.5887
10135,GME,neutral,0.9104
10136,AMC,neutral,0.9509
10137,GME,neutral,0.9169
10138,AMC,neutral,0.6120
10139,GME,neutral,0.5659
10140,AMC,neutral,0.9471
10141,AMC,negative,0.9001
10142,GME,negative,0.9081
10143,AMC,neutral,0.5236
10144,AMC,negative,0.8029
10145,AAPL,neutral,0.9007
10146,AMC,neutral,0.9272
10147,GME,neutral,0.7196
10148,AMC,positive,0.8036
10149,GME,positive,0.7765
10150,AMC,neutral,0.9007
10151,GME,neutral,0.6442
10152,AMC,negative,0.9514
10153,AMC,neutral,0.9324
10154,AMC,neutral,0.8273
10155,GME,neutral,0.7990
10156,GME,neutral,0.8983
10157,AMC,negative,0.8656
10158,NFLX,negative,0.9399
10159,GME,negative,0.9670
10160,GME,neutral,0.6151
10161,GME,negative,0.9479
10162,AMC,neutral,0.6001
10163,GME,negative,0.8071
10164,AMC,neutral,0.7500
10165,GME,neutral,0.9399
10166,AMC,negative,0.6246
10167,AMC,positive,0.9305
10168,AMC,neutral,0.9513
10169,AMC,neutral,0.9355
10170,GME,neutral,0.5636
10171,AMC,neutral,0.9294
10172,AMC,neutral,0.9098
10173,AMC,neutral,0.9452
10174,AMC,positive,0.9187
10175,AMC,neutral,0.9511
10176,AMC,neutral,0.7192
10177,AMC,neutral,0.9517
10178,AMC,positive,0.6022
10179,AMC,neutral,0.9517
10180,AMC,negative,0.6640
10181,AMC,neutral,0.8997
10182,AMC,positive,0.7391
10183,AMC,neutral,0.9518
10184,AMC,neutral,0.6359
10185,AMC,neutral,0.7319
10186,AMC,neutral,0.9523
10187,AMC,positive,0.5945
10188,AMC,neutral,0.9361
10189,AMC,neutral,0.9527
10190,AMC,neutral,0.9513
10191,AMC,positive,0.9226
10192,AMC,positive,0.8882
10193,AMC,neutral,0.9522
10194,AMC,positive,0.9034
10195,AMC,negative,0.9455
10196,AMC,negative,0.9463
10197,AMC,positive,0.9370
10198,AMC,negative,0.9720
10199,AMC,neutral,0.9230
10200,AMC,neutral,0.9533
10201,AMC,neutral,0.5616
10202,AMC,neutral,0.8527
10203,IBM,neutral,0.9104
10204,IBM,neutral,0.8777
10205,ADBE,neutral,0.9319
10206,IBM,neutral,0.4638
10207,IBM,negative,0.8080
10208,IBM,neutral,0.8771
10209,IBM,neutral,0.9375
10210,IBM,negative,0.8359
10211,IBM,negative,0.8359
10212,IBM,neutral,0.9315
10213,IBM,negative,0.9193
10214,AAPL,neutral,0.9470
10215,AAPL,neutral,0.9519
10216,AAPL,neutral,0.9482
10217,AMC,neutral,0.9480
10218,AAPL,neutral,0.9445
10219,AMC,neutral,0.9478
10220,INTC,neutral,0.9494
10221,TSLA,neutral,0.9365
10222,TSLA,neutral,0.8642
10223,TSLA,neutral,0.8927
10224,META,neutral,0.8916
10225,AAPL,neutral,0.9508
10226,CRM,neutral,0.9358
10227,AMZN,neutral,0.9483
10228,AMZN,neutral,0.9483
10229,NFLX,neutral,0.9521
10230,AMZN,negative,0.9535
10231,AMC,neutral,0.9526
10232,TSLA,neutral,0.8910
10233,TSLA,positive,0.9004
10234,CSCO,neutral,0.9280
10235,AAPL,neutral,0.9482
10236,AAPL,neutral,0.9491
10237,AMC,neutral,0.9003
10238,AAPL,neutral,0.9501
10239,TSLA,positive,0.4982
10240,NFLX,neutral,0.9366
10241,AAPL,neutral,0.9435
10242,ORCL,neutral,0.9508
10243,IBM,neutral,0.9188
10244,GME,negative,0.8633
10245,TSLA,neutral,0.5788
10246,TSLA,neutral,0.8642
10247,AMC,neutral,0.7539
10248,GME,neutral,0.9482
10249,TSLA,positive,0.8347
10250,AMC,neutral,0.9350
10251,NVDA,neutral,0.9379
10252,CRM,neutral,0.9382
10253,INTC,neutral,0.9525
10254,AMZN,positive,0.8793
10255,AAPL,positive,0.9086
10256,AMC,neutral,0.8618
10257,AMC,neutral,0.9524
10258,GME,neutral,0.8244
10259,AMC,neutral,0.9515
10260,AMC,neutral,0.9503
10261,GME,neutral,0.9043
10262,AMC,neutral,0.9444
10263,GME,negative,0.5897
10264,AAPL,neutral,0.9364
10265,GME,neutral,0.9081
10266,AMC,neutral,0.7411
10267,AMC,neutral,0.9525
10268,AMZN,negative,0.7569
10269,MSFT,neutral,0.9512
10270,MSFT,neutral,0.9519
10271,GME,negative,0.7996
10272,AMZN,positive,0.5761
10273,AMC,neutral,0.9502
10274,AMZN,neutral,0.8174
10275,AMZN,neutral,0.6598
10276,CRM,neutral,0.9113
10277,MSFT,neutral,0.9477
10278,AMC,neutral,0.9521
10279,AMC,neutral,0.9503
10280,TSLA,neutral,0.9290
10281,NVDA,neutral,0.9439
10282,CSCO,neutral,0.9434
10283,GME,positive,0.6088
10284,MSFT,neutral,0.9223
10285,INTC,neutral,0.9452
10286,TSLA,neutral,0.9410
10287,INTC,negative,0.9654
10288,AAPL,neutral,0.9435
10289,META,neutral,0.9346
10290,CRM,neutral,0.8230
10291,CRM,neutral,0.7867
10292,CRM,neutral,0.9325
10293,CSCO,neutral,0.9241
10294,TSLA,negative,0.6823
10295,MSFT,neutral,0.6789
10296,MSFT,positive,0.7858
10297,MSFT,neutral,0.9496
10298,NVDA,neutral,0.9158
10299,MSFT,neutral,0.9328
10300,MSFT,neutral,0.9292
10301,AAPL,neutral,0.9478
10302,IBM,neutral,0.9285
10303,AMC,neutral,0.9173
10304,AMC,neutral,0.7320
10305,IBM,neutral,0.9475
10306,IBM,neutral,0.9480
10307,AMC,neutral,0.8574
10308,MSFT,neutral,0.5615
10309,MSFT,neutral,0.6473
10310,AMZN,neutral,0.6628
10311,ORCL,neutral,0.9353
10312,MSFT,neutral,0.9361
10313,AAPL,neutral,0.9386
10314,INTC,neutral,0.9544
10315,INTC,neutral,0.9547
10316,INTC,neutral,0.9300
10317,INTC,neutral,0.9383
10318,INTC,neutral,0.9303
10319,AAPL,neutral,0.9506
10320,MSFT,neutral,0.9508
10321,AAPL,neutral,0.9519
10322,AAPL,positive,0.6622
10323,AAPL,negative,0.5211
10324,AAPL,positive,0.4111
10325,MSFT,neutral,0.9506
10326,NVDA,neutral,0.9504
10327,IBM,neutral,0.9188
10328,GME,neutral,0.8691
10329,META,neutral,0.9481
10330,META,neutral,0.9472
10331,TSLA,neutral,0.8642
10332,NFLX,neutral,0.9338
10333,GOOGL,neutral,0.8704
10334,ADBE,neutral,0.8682
10335,CSCO,neutral,0.9209
10336,NVDA,positive,0.6421
10337,NVDA,positive,0.6557
10338,GME,negative,0.8071
10339,GME,negative,0.8071
10340,GME,negative,0.8763
10341,GME,neutral,0.7244
10342,META,neutral,0.8731
10343,AMC,neutral,0.9311
10344,GME,neutral,0.9305
10345,AMC,neutral,0.9516
10346,AMC,neutral,0.9366
10347,TSLA,neutral,0.9381
10348,AMC,neutral,0.9380
10349,IBM,neutral,0.9511
10350,META,neutral,0.5662
10351,NFLX,neutral,0.7707
10352,META,positive,0.6282
10353,NVDA,neutral,0.8730
10354,INTC,negative,0.8542
10355,NVDA,neutral,0.9218
10356,NVDA,neutral,0.7246
10357,NFLX,neutral,0.9373
10358,NVDA,neutral,0.9224
10359,NFLX,neutral,0.8942
10360,AAPL,negative,0.9502
10361,AAPL,negative,0.9624
10362,AAPL,negative,0.9624
10363,NFLX,neutral,0.7636
10364,META,neutral,0.9091
10365,GME,negative,0.9552
10366,META,neutral,0.9288
10367,GME,neutral,0.8490
10368,GME,positive,0.6878
10369,AMZN,negative,0.9687
10370,AMZN,neutral,0.8894
10371,GOOGL,neutral,0.8049
10372,GOOGL,neutral,0.9223
10373,AMZN,neutral,0.9379
10374,MSFT,positive,0.5992
10375,GME,neutral,0.9355
10376,TSLA,neutral,0.9245
10377,AMC,neutral,0.9390
10378,GOOGL,neutral,0.8516
10379,TSLA,neutral,0.9361
10380,MSFT,neutral,0.9499
10381,TSLA,neutral,0.8798
10382,AMC,neutral,0.9519
10383,AAPL,neutral,0.9505
10384,NFLX,neutral,0.8920
10385,AMC,neutral,0.9487
10386,AMC,neutral,0.9498
10387,META,neutral,0.9284
10388,META,neutral,0.9543
10389,META,neutral,0.7130
10390,META,neutral,0.8762
10391,META,neutral,0.9519
10392,META,neutral,0.9327
10393,META,neutral,0.8922
10394,META,neutral,0.7260
10395,META,neutral,0.7961
10396,META,neutral,0.9312
10397,META,neutral,0.9506
10398,META,neutral,0.7585
10399,META,neutral,0.9286
10400,META,neutral,0.9527
10401,META,positive,0.9293
10402,AMC,neutral,0.9503
10403,TSLA,neutral,0.8981
10404,CSCO,neutral,0.8935
10405,AMZN,neutral,0.9399
10406,GOOGL,positive,0.8573
10407,AMZN,neutral,0.9374
10408,TSLA,positive,0.6802
10409,TSLA,neutral,0.8612
10410,MSFT,positive,0.5565
10411,NFLX,neutral,0.9428
10412,AMC,neutral,0.9539
10413,AMC,neutral,0.9508
10414,NFLX,neutral,0.9371
10415,MSFT,neutral,0.9515
10416,GME,neutral,0.9154
10417,ADBE,neutral,0.9380
10418,GME,neutral,0.7502
10419,NVDA,neutral,0.6573
10420,GME,negative,0.5897
10421,AMC,neutral,0.9525
10422,AMZN,neutral,0.7414
10423,GOOGL,negative,0.5951
10424,GOOGL,neutral,0.7043
10425,AMZN,neutral,0.7996
10426,TSLA,neutral,0.9416
10427,INTC,neutral,0.9547
10428,META,neutral,0.9257
10429,MSFT,neutral,0.7675
10430,CRM,neutral,0.8987
10431,AAPL,neutral,0.9484
10432,CSCO,neutral,0.9036
10433,NVDA,neutral,0.9527
10434,NFLX,neutral,0.6263
10435,IBM,neutral,0.9128
10436,NFLX,neutral,0.9401
10437,NFLX,neutral,0.9392
10438,AMZN,neutral,0.9348
10439,AAPL,positive,0.9327
10440,AAPL,positive,0.8258
10441,AMZN,neutral,0.9536
10442,TSLA,neutral,0.8700
10443,AAPL,neutral,0.9409
10444,TSLA,neutral,0.8444
10445,TSLA,neutral,0.7992
10446,TSLA,neutral,0.6693
10447,AMC,neutral,0.9521
10448,AMC,positive,0.6378
10449,AMC,neutral,0.9509
10450,TSLA,negative,0.9151
10451,AMC,neutral,0.9530
10452,AMZN,neutral,0.9464
10453,AAPL,neutral,0.9527
10454,MSFT,neutral,0.9371
10455,GME,neutral,0.6974
10456,AMC,neutral,0.9526
10457,AMC,neutral,0.9512
10458,GME,positive,0.9064
10459,AAPL,neutral,0.9489
10460,TSLA,positive,0.8623
10461,INTC,positive,0.5216
10462,AMZN,neutral,0.9470
10463,GOOGL,neutral,0.9536
10464,MSFT,neutral,0.9529
10465,NVDA,neutral,0.9513
10466,NVDA,neutral,0.9538
10467,AMC,neutral,0.9534
10468,META,neutral,0.9511
10469,AAPL,neutral,0.9514
10470,INTC,neutral,0.9512
10471,TSLA,negative,0.7325
10472,TSLA,neutral,0.9240
10473,TSLA,neutral,0.9352
10474,TSLA,neutral,0.8660
10475,TSLA,negative,0.6329
10476,TSLA,negative,0.8452
10477,INTC,positive,0.6237
10478,TSLA,neutral,0.7029
10479,TSLA,neutral,0.7023
10480,TSLA,neutral,0.7745
10481,TSLA,negative,0.8351
10482,TSLA,negative,0.9375
10483,TSLA,neutral,0.7465
10484,TSLA,neutral,0.8947
10485,TSLA,neutral,0.6345
10486,TSLA,neutral,0.7542
10487,TSLA,negative,0.7993
10488,AMC,neutral,0.9518
10489,TSLA,negative,0.9491
10490,TSLA,neutral,0.8309
10491,TSLA,positive,0.7766
10492,GME,neutral,0.8958
10493,AMC,neutral,0.9417
10494,TSLA,positive,0.9003
10495,TSLA,positive,0.9141
10496,TSLA,neutral,0.8728
10497,AMC,neutral,0.8971
10498,TSLA,negative,0.9380
10499,TSLA,neutral,0.8777
10500,TSLA,neutral,0.9230
10501,TSLA,neutral,0.9102
10502,NVDA,negative,0.8539
10503,AAPL,positive,0.8717
10504,AAPL,positive,0.9361
10505,TSLA,neutral,0.6553
10506,TSLA,neutral,0.8085
10507,TSLA,neutral,0.9231
10508,TSLA,negative,0.9494
10509,TSLA,negative,0.9463
10510,TSLA,neutral,0.4495
10511,TSLA,neutral,0.7740
10512,TSLA,neutral,0.9171
10513,NVDA,neutral,0.9321
10514,TSLA,neutral,0.8775
10515,TSLA,neutral,0.8826
10516,TSLA,neutral,0.7509
10517,TSLA,positive,0.8877
10518,TSLA,neutral,0.5341
10519,TSLA,neutral,0.9403
10520,AAPL,neutral,0.9511
10521,AAPL,neutral,0.9485
10522,AAPL,neutral,0.9533
10523,AAPL,neutral,0.9470
10524,AAPL,neutral,0.9488
10525,AMC,neutral,0.9287
10526,AMC,neutral,0.9512
10527,AMZN,neutral,0.8743
10528,GME,positive,0.8701
10529,AAPL,neutral,0.9485
10530,GME,neutral,0.9535
10531,ADBE,neutral,0.9327
10532,AMC,neutral,0.9534
10533,GME,neutral,0.9000
10534,AMZN,negative,0.9535
10535,TSLA,neutral,0.5977
10536,TSLA,neutral,0.8955
10537,AMZN,positive,0.8896
10538,INTC,neutral,0.9513
10539,GME,neutral,0.6984
10540,META,neutral,0.7635
10541,ADBE,neutral,0.9356
10542,CSCO,positive,0.7349
10543,INTC,neutral,0.9169
10544,META,neutral,0.8587
10545,AAPL,neutral,0.9238
10546,NVDA,neutral,0.5203
10547,INTC,negative,0.8755
10548,NVDA,negative,0.8309
10549,NVDA,positive,0.7619
10550,META,neutral,0.8731
10551,AAPL,negative,0.9559
10552,INTC,positive,0.7971
10553,META,neutral,0.7860
10554,NVDA,neutral,0.9526
10555,META,neutral,0.8278
10556,INTC,neutral,0.9373
10557,AAPL,neutral,0.8548
10558,NVDA,positive,0.9449
10559,NVDA,negative,0.9324
10560,NVDA,positive,0.9003
10561,NVDA,positive,0.5908
10562,CSCO,positive,0.7926
10563,NVDA,positive,0.5277
10564,AAPL,positive,0.7328
10565,AAPL,positive,0.6827
10566,AAPL,negative,0.9224
10567,TSLA,neutral,0.9122
10568,AMC,neutral,0.9522
10569,AAPL,positive,0.9426
10570,INTC,neutral,0.8209
10571,NVDA,negative,0.9563
10572,NVDA,negative,0.9571
10573,AAPL,negative,0.9678
10574,NVDA,neutral,0.9389
10575,AAPL,neutral,0.8645
10576,NVDA,neutral,0.5177
10577,NVDA,positive,0.6213
10578,INTC,neutral,0.6907
10579,NVDA,neutral,0.6871
10580,AAPL,negative,0.7575
10581,INTC,negative,0.6751
10582,AMZN,neutral,0.8709
10583,AAPL,neutral,0.6605
10584,INTC,neutral,0.6129
10585,INTC,neutral,0.5802
10586,AAPL,negative,0.8143
10587,GOOGL,negative,0.9061
10588,NVDA,positive,0.5501
10589,AAPL,positive,0.4891
10590,NVDA,neutral,0.9430
10591,INTC,negative,0.8754
10592,AAPL,positive,0.9199
10593,GOOGL,neutral,0.7650
10594,GOOGL,neutral,0.7650
10595,META,neutral,0.9293
10596,AAPL,neutral,0.7960
10597,GOOGL,positive,0.5237
10598,AAPL,positive,0.9303
10599,AAPL,positive,0.9303
10600,AMZN,positive,0.6532
10601,AAPL,positive,0.8364
10602,NVDA,positive,0.8717
10603,INTC,positive,0.7559
10604,INTC,negative,0.8669
10605,INTC,negative,0.8669
10606,NVDA,neutral,0.7124
10607,NVDA,neutral,0.7158
10608,NVDA,neutral,0.5522
10609,NVDA,neutral,0.5302
10610,NVDA,neutral,0.9176
10611,META,neutral,0.7814
10612,GOOGL,positive,0.9153
10613,GOOGL,positive,0.7924
10614,NVDA,neutral,0.9322
10615,NVDA,negative,0.9636
10616,NVDA,negative,0.9636
10617,NVDA,neutral,0.8006
10618,INTC,positive,0.8076
10619,INTC,neutral,0.9329
10620,AAPL,negative,0.4639
10621,AAPL,neutral,0.9495
10622,AAPL,neutral,0.9140
10623,INTC,neutral,0.9445
10624,AAPL,neutral,0.8763
10625,AAPL,neutral,0.8960
10626,AAPL,neutral,0.9479
10627,AAPL,neutral,0.8637
10628,AAPL,neutral,0.9375
10629,NVDA,neutral,0.8736
10630,INTC,positive,0.8848
10631,NVDA,negative,0.6559
10632,CRM,neutral,0.3822
10633,INTC,neutral,0.9375
10634,INTC,neutral,0.9175
10635,INTC,negative,0.9645
10636,INTC,negative,0.9371
10637,INTC,negative,0.9371
10638,AAPL,neutral,0.9016
10639,NVDA,neutral,0.6399
10640,AAPL,neutral,0.8926
10641,AAPL,neutral,0.9109
10642,AAPL,neutral,0.4719
10643,NVDA,negative,0.8045
10644,NVDA,neutral,0.6870
10645,NVDA,neutral,0.8809
10646,MSFT,neutral,0.9122
10647,NVDA,positive,0.9440
10648,NVDA,positive,0.8969
10649,AAPL,neutral,0.9501
10650,NVDA,positive,0.6933
10651,NVDA,neutral,0.5567
10652,AAPL,positive,0.9319
10653,AAPL,positive,0.8510
10654,TSLA,neutral,0.9494
10655,IBM,neutral,0.8925
10656,AMZN,neutral,0.8797
10657,NVDA,neutral,0.9527
10658,CRM,neutral,0.9245
10659,META,neutral,0.9118
10660,GOOGL,neutral,0.9453
10661,TSLA,neutral,0.4587
10662,NFLX,neutral,0.8855
10663,TSLA,neutral,0.8700
10664,MSFT,neutral,0.9129
10665,INTC,negative,0.9559
10666,IBM,positive,0.9392
10667,IBM,positive,0.8921
10668,MSFT,neutral,0.9531
10669,MSFT,neutral,0.9512
10670,TSLA,negative,0.9648
10671,MSFT,neutral,0.9519
10672,MSFT,positive,0.9419
10673,AAPL,neutral,0.9488
10674,INTC,positive,0.9322
10675,MSFT,neutral,0.8549
10676,GME,neutral,0.9452
10677,INTC,negative,0.9657
10678,AAPL,neutral,0.9460
10679,TSLA,neutral,0.8642
10680,TSLA,neutral,0.8927
10681,NVDA,neutral,0.9341
10682,TSLA,neutral,0.8793
10683,TSLA,neutral,0.9421
10684,TSLA,neutral,0.6570
10685,TSLA,neutral,0.8360
10686,AMZN,neutral,0.8165
10687,GME,neutral,0.9010
10688,AMC,neutral,0.9471
10689,AMZN,neutral,0.9184
10690,ADBE,positive,0.7398
10691,ADBE,positive,0.7775
10692,AMZN,positive,0.6427
10693,MSFT,neutral,0.9471
10694,AAPL,neutral,0.9501
10695,AMZN,neutral,0.9507
10696,GME,neutral,0.9335
10697,AAPL,neutral,0.9496
10698,AMZN,neutral,0.9476
10699,TSLA,neutral,0.9185
10700,TSLA,neutral,0.7646
10701,ORCL,neutral,0.4122
10702,AMZN,neutral,0.5478
10703,AMZN,positive,0.5751
10704,AMZN,positive,0.5751
10705,TSLA,neutral,0.8795
10706,AAPL,neutral,0.9533
10707,AMZN,neutral,0.5241
10708,AAPL,neutral,0.9005
10709,TSLA,neutral,0.9230
10710,NFLX,neutral,0.7230
10711,NFLX,neutral,0.9428
10712,NFLX,neutral,0.9371
10713,MSFT,neutral,0.9105
10714,AAPL,neutral,0.9448
10715,AAPL,neutral,0.9522
10716,AAPL,neutral,0.9522
10717,AAPL,neutral,0.9522
10718,AAPL,neutral,0.9484
10719,AAPL,neutral,0.9482
10720,AMC,neutral,0.9529
10721,AAPL,neutral,0.9472
10722,AMC,neutral,0.9462
10723,AAPL,neutral,0.9135
10724,NFLX,neutral,0.4569
10725,AMZN,neutral,0.8996
10726,AAPL,neutral,0.9381
10727,NVDA,neutral,0.7673
10728,MSFT,neutral,0.9447
10729,AAPL,neutral,0.9517
10730,INTC,neutral,0.9383
10731,GME,neutral,0.6543
10732,ORCL,neutral,0.9351
10733,MSFT,neutral,0.9281
10734,TSLA,neutral,0.9111
10735,TSLA,positive,0.5134
10736,META,neutral,0.9216
10737,META,neutral,0.8696
10738,META,neutral,0.9481
10739,META,neutral,0.9472
10740,AMZN,positive,0.8795
10741,TSLA,neutral,0.9340
10742,IBM,neutral,0.9465
10743,IBM,neutral,0.9453
10744,GOOGL,neutral,0.9260
10745,AMC,neutral,0.9519
10746,TSLA,negative,0.6329
10747,TSLA,positive,0.7453
10748,TSLA,neutral,0.7412
10749,TSLA,neutral,0.7745
10750,TSLA,negative,0.4459
10751,TSLA,negative,0.9363
10752,TSLA,negative,0.8351
10753,TSLA,negative,0.9355
10754,GME,neutral,0.5042
10755,TSLA,neutral,0.7319
10756,TSLA,negative,0.8325
10757,TSLA,neutral,0.9054
10758,AMC,neutral,0.9474
10759,TSLA,positive,0.5525
10760,TSLA,neutral,0.7770
10761,TSLA,positive,0.9095
10762,TSLA,neutral,0.9231
10763,TSLA,positive,0.8667
10764,TSLA,neutral,0.9283
10765,GME,positive,0.9071
10766,TSLA,positive,0.5637
10767,TSLA,positive,0.5637
10768,TSLA,neutral,0.9321
10769,AMZN,neutral,0.9473
10770,TSLA,positive,0.7946
10771,TSLA,neutral,0.8963
10772,TSLA,negative,0.5493
10773,GME,neutral,0.5882
10774,TSLA,neutral,0.5424
10775,TSLA,neutral,0.9169
10776,TSLA,negative,0.9106
10777,TSLA,neutral,0.9325
10778,TSLA,neutral,0.7567
10779,TSLA,neutral,0.6071
10780,TSLA,positive,0.9167
10781,TSLA,positive,0.9081
10782,TSLA,neutral,0.9193
10783,AMZN,neutral,0.7290
10784,TSLA,positive,0.7843
10785,TSLA,negative,0.6868
10786,TSLA,positive,0.7737
10787,TSLA,negative,0.7583
10788,TSLA,positive,0.7737
10789,AAPL,neutral,0.9530
10790,AAPL,neutral,0.9492
10791,TSLA,neutral,0.9251
10792,AAPL,neutral,0.9489
10793,AAPL,neutral,0.9458
10794,GME,neutral,0.9490
10795,GME,neutral,0.9457
10796,GME,neutral,0.9538
10797,GME,neutral,0.9167
10798,GME,neutral,0.5659
10799,GME,neutral,0.7196
10800,INTC,positive,0.6862
10801,AMC,negative,0.9707
10802,AMC,neutral,0.9525
10803,META,neutral,0.4729
10804,META,neutral,0.9293
10805,AAPL,neutral,0.9375
10806,CRM,neutral,0.9178
10807,AMC,neutral,0.9543
10808,GME,neutral,0.9518
10809,AMC,neutral,0.9523
10810,AAPL,neutral,0.9496
10811,NFLX,neutral,0.9428
10812,AAPL,neutral,0.9477
10813,AAPL,neutral,0.9474
10814,AAPL,neutral,0.9478
10815,GME,negative,0.7917
10816,GME,neutral,0.7899
10817,GME,neutral,0.9215
10818,AMC,neutral,0.9525
10819,AMC,neutral,0.9516
10820,AMC,neutral,0.9474
10821,AMC,positive,0.7993
10822,GME,neutral,0.8191
10823,AMC,neutral,0.9521
10824,AMC,positive,0.6378
10825,AMC,negative,0.9662
10826,AMC,neutral,0.9519
10827,AMC,negative,0.9662
10828,AMC,neutral,0.9507
10829,AMC,positive,0.5687
10830,AMC,negative,0.6814
10831,AMC,neutral,0.9170
10832,AMC,neutral,0.6814
10833,AMC,neutral,0.9469
10834,AMC,neutral,0.9509
10835,AMC,neutral,0.7028
10836,GME,neutral,0.9226
10837,AMC,neutral,0.9491
10838,AMC,positive,0.8786
10839,AMC,positive,0.9339
10840,AAPL,neutral,0.8783
10841,GME,positive,0.5630
10842,GME,positive,0.8682
10843,GME,neutral,0.9063
10844,AMZN,positive,0.8215
10845,IBM,positive,0.8059
10846,GME,neutral,0.6543
10847,AMC,neutral,0.8974
10848,AAPL,neutral,0.9487
10849,GME,positive,0.7250
10850,TSLA,neutral,0.9251
10851,GME,neutral,0.8845
10852,GME,neutral,0.9421
10853,TSLA,neutral,0.9276
10854,GME,positive,0.9264
10855,GME,positive,0.5708
10856,GME,neutral,0.9295
10857,AMC,neutral,0.6092
10858,GME,neutral,0.5229
10859,GME,neutral,0.5229
10860,AMC,negative,0.9563
10861,AMZN,positive,0.7297
10862,GME,neutral,0.9080
10863,GME,neutral,0.7413
10864,GME,negative,0.6950
10865,GME,negative,0.5908
10866,GME,neutral,0.7673
10867,AMC,negative,0.7703
10868,GME,neutral,0.9272
10869,GME,negative,0.9315
10870,GME,negative,0.9617
10871,GME,negative,0.9521
10872,GME,neutral,0.9475
10873,GME,positive,0.5340
10874,GME,neutral,0.9039
10875,AMZN,neutral,0.9229
10876,GME,neutral,0.5887
10877,GME,neutral,0.6120
10878,GME,negative,0.9612
10879,GME,neutral,0.9509
10880,GME,neutral,0.5659
10881,GME,neutral,0.9104
10882,GME,negative,0.9081
10883,GME,negative,0.9001
10884,GME,neutral,0.7196
10885,GME,neutral,0.6442
10886,GME,neutral,0.7990
10887,GME,positive,0.6335
10888,GME,neutral,0.9399
10889,MSFT,neutral,0.9209
10890,GME,neutral,0.6151
10891,GME,negative,0.8071
10892,GME,neutral,0.9513
10893,GME,positive,0.9315
10894,GME,negative,0.8071
10895,AMC,neutral,0.9511
10896,GME,neutral,0.9452
10897,GME,positive,0.5397
10898,GME,neutral,0.9518
10899,AMC,neutral,0.9527
10900,AMC,neutral,0.9513
10901,GME,neutral,0.9522
10902,META,neutral,0.9481
10903,META,neutral,0.9472
10904,META,negative,0.9375
10905,GME,neutral,0.9308
10906,AAPL,neutral,0.9456
10907,AMC,neutral,0.9519
10908,CRM,neutral,0.9067
10909,AAPL,neutral,0.9528
10910,AAPL,neutral,0.9528
10911,INTC,neutral,0.9512
10912,TSLA,neutral,0.8927
10913,AAPL,neutral,0.9519
10914,AMC,neutral,0.9529
10915,AAPL,neutral,0.9502
10916,AAPL,neutral,0.9476
10917,AAPL,neutral,0.9476
10918,AMC,neutral,0.9505
10919,AAPL,neutral,0.9503
10920,AMC,neutral,0.9487
10921,TSLA,neutral,0.8294
10922,TSLA,neutral,0.8294
10923,AAPL,neutral,0.9506
10924,AMC,neutral,0.9531
10925,TSLA,neutral,0.8642
10926,AAPL,neutral,0.9518
10927,INTC,neutral,0.9507
10928,AAPL,neutral,0.9501
10929,IBM,neutral,0.8746
10930,TSLA,neutral,0.8481
10931,NVDA,neutral,0.9256
10932,AMC,neutral,0.9526
10933,CSCO,neutral,0.9470
10934,GME,positive,0.9170
10935,GME,negative,0.6967
10936,GME,neutral,0.9310
